cohorte,seguimiento,codigo_programa,codigo_ies,area,modalidad,virtual,acreditado,ies_acreditada,graduados,cotizantes,tasa
2022,2023,52210,9104,Administracion De Empresas Y Derecho,Presencial,0,1,1,92,0,0.0
2022,2023,53843,9104,Educacion,Presencial,0,1,1,144,0,0.0
2022,2023,101351,9104,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,1,1,103,0,0.0
2022,2023,101758,9104,Administracion De Empresas Y Derecho,Presencial,0,0,1,59,0,0.0
2022,2023,106218,9104,"Ingenieria, Industria Y Construccion",Presencial,0,0,1,46,0,0.0
2022,2023,354,9105,Administracion De Empresas Y Derecho,Presencial,0,1,1,7,0,0.0
2022,2023,358,9105,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,1,1,9,0,0.0
2022,2023,4057,9105,Administracion De Empresas Y Derecho,Presencial,0,0,1,10,0,0.0
2022,2023,9486,9105,Servicios,Presencial,0,0,1,2,0,0.0
2022,2023,9487,9105,Servicios,Presencial,0,1,1,12,0,0.0
2022,2023,9488,9105,Servicios,Presencial,0,1,1,31,0,0.0
2022,2023,102036,9105,"Ingenieria, Industria Y Construccion",Presencial,0,1,1,8,0,0.0
2022,2023,102417,9105,"Ingenieria, Industria Y Construccion",Presencial,0,1,1,6,0,0.0
2022,2023,10246,9107,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,2,0,0.0
2022,2023,106265,9107,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,13,0,0.0
2022,2023,90670,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,33,20,0.606061
2022,2023,90672,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,8,2,0.25
2022,2023,90673,9110,Arte Y Humanidades,Presencial,0,0,0,56,50,0.892857
2022,2023,90675,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,137,107,0.781022
2022,2023,90676,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,892,668,0.748879
2022,2023,90678,9110,Arte Y Humanidades,Presencial,0,0,0,6,4,0.666667
2022,2023,90679,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,56,40,0.714286
2022,2023,90680,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,5,2,0.4
2022,2023,90682,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,17,3,0.176471
2022,2023,90696,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,514,355,0.690661
2022,2023,91114,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,25,10,0.4
2022,2023,91119,9110,Salud Y Bienestar,Presencial,0,0,0,3,3,1.0
2022,2023,91146,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,34,15,0.441176
2022,2023,91147,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,30,13,0.433333
2022,2023,91148,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,5,4,0.8
2022,2023,91149,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,20,5,0.25
2022,2023,91150,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,77,49,0.636364
2022,2023,91151,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,1624,1076,0.662562
2022,2023,91152,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,5,5,1.0
2022,2023,91153,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,215,155,0.72093
2022,2023,91154,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,6,1,0.166667
2022,2023,91155,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,135,91,0.674074
2022,2023,91156,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,307,173,0.563518
2022,2023,91157,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,707,420,0.594059
2022,2023,91158,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,330,118,0.357576
2022,2023,91159,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,341,209,0.612903
2022,2023,91161,9110,Arte Y Humanidades,Presencial,0,0,0,104,52,0.5
2022,2023,91162,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,26,10,0.384615
2022,2023,91163,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,175,105,0.6
2022,2023,91164,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,1,0,0.0
2022,2023,91166,9110,Arte Y Humanidades,Presencial,0,0,0,2,0,0.0
2022,2023,91167,9110,Arte Y Humanidades,Presencial,0,0,0,15,6,0.4
2022,2023,91168,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,2,2,1.0
2022,2023,91169,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,169,108,0.639053
2022,2023,91170,9110,Arte Y Humanidades,Presencial,0,0,0,21,9,0.428571
2022,2023,91171,9110,Arte Y Humanidades,Presencial,0,0,0,93,28,0.301075
2022,2023,91172,9110,Educacion,Presencial,0,0,0,510,207,0.405882
2022,2023,91174,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,18,16,0.888889
2022,2023,91175,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,2969,2007,0.675985
2022,2023,91176,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,615,264,0.429268
2022,2023,91177,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,510,352,0.690196
2022,2023,91178,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,322,130,0.403727
2022,2023,91179,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,1820,1343,0.737912
2022,2023,91180,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,706,498,0.705382
2022,2023,91181,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,83,66,0.795181
2022,2023,91182,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,4991,3421,0.685434
2022,2023,91183,9110,Servicios,Presencial,0,0,0,72,40,0.555556
2022,2023,91186,9110,Servicios,Presencial,0,0,0,1100,732,0.665455
2022,2023,91188,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,75,66,0.88
2022,2023,91189,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,118,102,0.864407
2022,2023,91191,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,596,417,0.699664
2022,2023,91193,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,31,17,0.548387
2022,2023,91196,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,210,156,0.742857
2022,2023,91198,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,1050,786,0.748571
2022,2023,91199,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,197,156,0.791878
2022,2023,91201,9110,Servicios,Presencial,0,0,0,115,67,0.582609
2022,2023,91202,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,364,193,0.53022
2022,2023,91203,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,102,68,0.666667
2022,2023,91204,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,13,5,0.384615
2022,2023,91205,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,1,1,1.0
2022,2023,91206,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,119,32,0.268908
2022,2023,91207,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,21,16,0.761905
2022,2023,91208,9110,Arte Y Humanidades,Presencial,0,0,0,1,0,0.0
2022,2023,91209,9110,Arte Y Humanidades,Presencial,0,0,0,271,163,0.601476
2022,2023,91210,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,52,25,0.480769
2022,2023,91211,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,116,34,0.293103
2022,2023,91212,9110,Servicios,Presencial,0,0,0,116,59,0.508621
2022,2023,91213,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,113,79,0.699115
2022,2023,91214,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,75,58,0.773333
2022,2023,91216,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,266,182,0.684211
2022,2023,91217,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,7,4,0.571429
2022,2023,91218,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,39,18,0.461538
2022,2023,91219,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,3,2,0.666667
2022,2023,91221,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,72,48,0.666667
2022,2023,91222,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,7,4,0.571429
2022,2023,91223,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,59,22,0.372881
2022,2023,91224,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,174,72,0.413793
2022,2023,91225,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,304,207,0.680921
2022,2023,91226,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,21,8,0.380952
2022,2023,91227,9110,Servicios,Presencial,0,0,0,206,150,0.728155
2022,2023,91228,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,71,41,0.577465
2022,2023,91229,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,7,5,0.714286
2022,2023,91230,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,221,137,0.61991
2022,2023,91231,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,5,4,0.8
2022,2023,101391,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,9,6,0.666667
2022,2023,101392,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,106,87,0.820755
2022,2023,101393,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,65,42,0.646154
2022,2023,101482,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,763,632,0.828309
2022,2023,101483,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,315,173,0.549206
2022,2023,101990,9110,Salud Y Bienestar,Presencial,0,0,0,51,45,0.882353
2022,2023,102305,9110,Salud Y Bienestar,Presencial,0,0,0,800,342,0.4275
2022,2023,102341,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,1195,612,0.512134
2022,2023,102342,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,474,285,0.601266
2022,2023,102343,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,183,79,0.431694
2022,2023,102344,9110,Arte Y Humanidades,Presencial,0,0,0,9,7,0.777778
2022,2023,102345,9110,Arte Y Humanidades,Presencial,0,0,0,6,4,0.666667
2022,2023,102347,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,1347,1040,0.772086
2022,2023,102348,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,479,338,0.705637
2022,2023,102349,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,107,71,0.663551
2022,2023,102350,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,636,384,0.603774
2022,2023,102351,9110,Arte Y Humanidades,Presencial,0,0,0,92,40,0.434783
2022,2023,102352,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,333,250,0.750751
2022,2023,102353,9110,Arte Y Humanidades,Presencial,0,0,0,15,7,0.466667
2022,2023,102355,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,17,3,0.176471
2022,2023,102356,9110,Servicios,Presencial,0,0,0,172,113,0.656977
2022,2023,102357,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,27,7,0.259259
2022,2023,102358,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,7,4,0.571429
2022,2023,102359,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,94,60,0.638298
2022,2023,102360,9110,Arte Y Humanidades,Presencial,0,0,0,35,20,0.571429
2022,2023,102361,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,57,40,0.701754
2022,2023,102362,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,199,147,0.738693
2022,2023,102364,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,28,19,0.678571
2022,2023,102365,9110,Arte Y Humanidades,Presencial,0,0,0,14,7,0.5
2022,2023,102366,9110,Arte Y Humanidades,Presencial,0,0,0,34,17,0.5
2022,2023,102367,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,3,3,1.0
2022,2023,102368,9110,Salud Y Bienestar,Presencial,0,0,0,299,193,0.645485
2022,2023,102369,9110,Arte Y Humanidades,Presencial,0,0,0,80,44,0.55
2022,2023,102370,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,75,56,0.746667
2022,2023,102371,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,442,185,0.418552
2022,2023,102372,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,136,45,0.330882
2022,2023,102373,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,103,76,0.737864
2022,2023,102374,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,234,117,0.5
2022,2023,102375,9110,Arte Y Humanidades,Presencial,0,0,0,12,4,0.333333
2022,2023,103588,9110,Salud Y Bienestar,Presencial,0,0,0,21,20,0.952381
2022,2023,103591,9110,Salud Y Bienestar,Presencial,0,0,0,195,163,0.835897
2022,2023,103597,9110,Administracion De Empresas Y Derecho,Virtual,1,0,0,1073,672,0.626281
2022,2023,103598,9110,Administracion De Empresas Y Derecho,Virtual,1,0,0,2277,1764,0.774704
2022,2023,103633,9110,Administracion De Empresas Y Derecho,Virtual,1,0,0,2212,1633,0.738246
2022,2023,103634,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Virtual,1,0,0,469,181,0.385928
2022,2023,103635,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Virtual,1,0,0,1113,676,0.607367
2022,2023,104242,9110,Administracion De Empresas Y Derecho,Virtual,1,0,0,136,78,0.573529
2022,2023,104264,9110,Arte Y Humanidades,Presencial,0,0,0,111,47,0.423423
2022,2023,104377,9110,Arte Y Humanidades,Presencial,0,0,0,64,31,0.484375
2022,2023,104805,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,494,336,0.680162
2022,2023,105636,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,292,206,0.705479
2022,2023,106484,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,73,34,0.465753
2022,2023,106485,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,9,3,0.333333
2022,2023,106486,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,65,36,0.553846
2022,2023,106487,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,12,4,0.333333
2022,2023,106488,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,131,82,0.625954
2022,2023,106489,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,11,2,0.181818
2022,2023,106506,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,35,10,0.285714
2022,2023,106538,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,39,15,0.384615
2022,2023,106539,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,42,13,0.309524
2022,2023,106540,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,30,11,0.366667
2022,2023,106541,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,2,0,0.0
2022,2023,106642,9110,Arte Y Humanidades,Presencial,0,0,0,13,6,0.461538
2022,2023,106847,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,48,20,0.416667
2022,2023,106984,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,1,1,1.0
2022,2023,106986,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,1,0,0.0
2022,2023,106988,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,6,0,0.0
2022,2023,106989,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,9,3,0.333333
2022,2023,106992,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,15,12,0.8
2022,2023,106993,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,23,16,0.695652
2022,2023,106994,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,2,0,0.0
2022,2023,106998,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,8,3,0.375
2022,2023,106999,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,2,2,1.0
2022,2023,107008,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,8,1,0.125
2022,2023,107009,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,51,17,0.333333
2022,2023,107012,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,28,16,0.571429
2022,2023,107014,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,9,6,0.666667
2022,2023,107015,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,16,6,0.375
2022,2023,107016,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,15,4,0.266667
2022,2023,107017,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,116,66,0.568966
2022,2023,107018,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,10,6,0.6
2022,2023,107019,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,19,13,0.684211
2022,2023,107020,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,17,8,0.470588
2022,2023,107025,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,18,6,0.333333
2022,2023,107026,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,17,9,0.529412
2022,2023,107028,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,10,1,0.1
2022,2023,107032,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,39,16,0.410256
2022,2023,107034,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,4,0,0.0
2022,2023,107035,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,10,3,0.3
2022,2023,107042,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,41,21,0.512195
2022,2023,107043,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,29,8,0.275862
2022,2023,107047,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,2,1,0.5
2022,2023,107069,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,70,37,0.528571
2022,2023,107071,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,10,0,0.0
2022,2023,107072,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,12,3,0.25
2022,2023,107073,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,15,3,0.2
2022,2023,107074,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,39,17,0.435897
2022,2023,107075,9110,Arte Y Humanidades,Presencial,0,0,0,20,7,0.35
2022,2023,107076,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,58,32,0.551724
2022,2023,107077,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,5,1,0.2
2022,2023,107078,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,14,2,0.142857
2022,2023,107079,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,3,0,0.0
2022,2023,107080,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,14,3,0.214286
2022,2023,107081,9110,Servicios,Presencial,0,0,0,80,32,0.4
2022,2023,107083,9110,Servicios,Presencial,0,0,0,11,7,0.636364
2022,2023,107084,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,76,44,0.578947
2022,2023,107085,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,20,7,0.35
2022,2023,107086,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,11,7,0.636364
2022,2023,107087,9110,Servicios,Presencial,0,0,0,413,301,0.728814
2022,2023,107089,9110,Servicios,Presencial,0,0,0,89,35,0.393258
2022,2023,107090,9110,Servicios,Presencial,0,0,0,205,109,0.531707
2022,2023,107091,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,12,5,0.416667
2022,2023,107092,9110,Servicios,Presencial,0,0,0,80,39,0.4875
2022,2023,107093,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,1,1,1.0
2022,2023,107094,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,86,23,0.267442
2022,2023,107095,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,29,2,0.068966
2022,2023,107096,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,65,13,0.2
2022,2023,107097,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,21,13,0.619048
2022,2023,107098,9110,Servicios,Presencial,0,0,0,419,323,0.770883
2022,2023,107099,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,46,18,0.391304
2022,2023,107101,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,73,41,0.561644
2022,2023,107102,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,27,11,0.407407
2022,2023,107103,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,28,21,0.75
2022,2023,107104,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,49,12,0.244898
2022,2023,107105,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,43,23,0.534884
2022,2023,107106,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,23,12,0.521739
2022,2023,107107,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,55,25,0.454545
2022,2023,107108,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,68,36,0.529412
2022,2023,107109,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,24,6,0.25
2022,2023,107110,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,33,14,0.424242
2022,2023,107111,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,45,18,0.4
2022,2023,107112,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,50,17,0.34
2022,2023,107116,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,39,13,0.333333
2022,2023,107117,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,28,10,0.357143
2022,2023,107118,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,6,1,0.166667
2022,2023,107119,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,8,3,0.375
2022,2023,107120,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,1,1,1.0
2022,2023,107121,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,13,6,0.461538
2022,2023,107122,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,22,7,0.318182
2022,2023,107123,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,32,13,0.40625
2022,2023,107124,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,11,5,0.454545
2022,2023,107125,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,12,3,0.25
2022,2023,107127,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,71,48,0.676056
2022,2023,107128,9110,"Ingenieria, Industria Y Construccion",Presencial,0,0,0,2,2,1.0
2022,2023,107130,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,46,21,0.456522
2022,2023,107131,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,4,2,0.5
2022,2023,107132,9110,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,0,0,216,179,0.828704
2022,2023,107133,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,40,21,0.525
2022,2023,107134,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,46,14,0.304348
2022,2023,107135,9110,Servicios,Presencial,0,0,0,236,126,0.533898
2022,2023,107136,9110,Servicios,Presencial,0,0,0,36,20,0.555556
2022,2023,107137,9110,Servicios,Presencial,0,0,0,469,250,0.533049
2022,2023,107138,9110,Servicios,Presencial,0,0,0,268,144,0.537313
2022,2023,107139,9110,Servicios,Presencial,0,0,0,29,11,0.37931
2022,2023,107141,9110,Servicios,Presencial,0,0,0,106,74,0.698113
2022,2023,107142,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,24,8,0.333333
2022,2023,107143,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,10,2,0.2
2022,2023,107144,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,625,464,0.7424
2022,2023,107146,9110,Servicios,Presencial,0,0,0,183,136,0.743169
2022,2023,107150,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,11,5,0.454545
2022,2023,107151,9110,Arte Y Humanidades,Presencial,0,0,0,16,7,0.4375
2022,2023,107152,9110,Arte Y Humanidades,Presencial,0,0,0,51,13,0.254902
2022,2023,107193,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,898,709,0.789532
2022,2023,107194,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,0,0,188,75,0.398936
2022,2023,107195,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,61,25,0.409836
2022,2023,107198,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,0,0,2,1,0.5
2022,2023,107310,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,0,0,20,9,0.45
2022,2023,107311,9110,Servicios,Presencial,0,0,0,73,52,0.712329
2022,2023,107338,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,33,16,0.484848
2022,2023,107339,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,139,79,0.568345
2022,2023,107340,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,34,18,0.529412
2022,2023,107341,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,268,155,0.578358
2022,2023,107342,9110,Administracion De Empresas Y Derecho,Presencial,0,0,0,66,34,0.515152
